,x,y,z,global,local
52,0.694997,-0.775457,-0.038824,21,52
53,0.693743,-0.781926,-0.065712,21,53
54,0.942094,-0.422574,-0.148774,21,54
55,0.956149,-0.401964,-0.151865,21,55
56,0.740415,-0.642218,0.342237,21,56
57,0.740449,-0.642106,0.342596,21,57
0,1.360751,-0.422468,1.132397,0,0
1,1.19376,1.646589,-1.209795,1,0
2,-0.659109,1.072918,-0.888901,2,0
3,0.21588,-0.090412,0.515484,3,0
4,-0.540862,0.053604,1.808919,4,0
5,1.66478,0.542847,0.869188,5,0
6,-1.43359,0.427876,-1.934798,6,0
7,-1.028453,-1.451074,1.216707,7,0
8,-1.373284,-0.396222,-1.480838,8,0
9,-1.564765,1.995698,-1.126972,9,0
10,0.05173,1.356449,0.450559,10,0
11,-0.815874,0.550209,0.097149,11,0
12,-0.025668,1.8911,-0.829933,12,0
13,1.085431,0.10698,1.079655,13,0
14,-0.399086,1.566118,-0.866741,14,0
15,-0.590167,1.230898,1.676106,15,0
16,-1.720979,1.797308,0.103981,16,0
17,-1.655777,-1.231145,0.652908,17,0
18,1.56093,-0.604428,-1.743315,18,0
19,-1.919908,-0.169193,-1.747617,19,0
20,-1.04688,1.882537,1.608832,20,0
21,1.403679,-0.933337,0.159041,21,0
22,-0.499172,1.040995,0.050141,22,0
23,0.670895,0.126426,-1.842879,23,0
24,-0.24945,1.72734,1.723239,24,0
25,0.883809,-0.862826,0.954137,25,0
26,0.559915,-0.583805,0.751446,26,0
27,-1.336103,-0.239582,1.520301,27,0
28,1.316804,-0.678651,-1.084127,28,0
29,1.57349,-0.598559,0.74668,29,0
30,1.825873,0.354561,0.629216,30,0
31,1.434705,-0.24176,1.695879,31,0
32,-0.406253,1.259068,0.736874,32,0
33,1.643888,-0.070037,-1.1367,33,0
34,1.801009,1.680513,-1.40936,34,0
35,1.524249,0.564322,-0.272186,35,0
36,0.478386,-0.875762,1.144008,36,0
37,-0.770169,-0.211866,-1.095573,37,0
38,-1.249868,-0.895061,0.225775,38,0
39,-0.333995,-1.321572,1.627216,39,0
40,-1.587315,-1.495699,-0.018224,40,0
41,1.041901,1.939007,1.740016,41,0
42,0.73778,-0.467247,0.999084,42,0
43,-0.525346,-0.823359,-1.070954,43,0
44,0.337954,-1.022349,-1.390441,44,0
45,0.928594,-1.4981,1.173882,45,0
46,-1.343592,0.980286,-1.701881,46,0
47,1.800416,-1.789883,0.086254,47,0
48,-1.295157,-1.039751,1.191192,48,0
49,0.930618,0.626255,1.869621,49,0
0,-0.015472,0.965385,0.269802,10,0
1,-0.098345,0.992649,0.197234,10,1
2,0.079065,0.964635,0.261204,10,2
3,0.1819,1.003566,0.132193,10,3
4,0.105204,0.984446,0.19856,10,4
5,0.14902,1.017654,0.093556,10,5
6,-0.051048,0.947348,0.328188,10,6
7,-0.056098,0.944787,0.336477,10,7
8,0.085752,0.930811,0.362267,10,8
9,0.166266,0.902257,0.438987,10,9
10,0.037793,0.916088,0.412099,10,10
11,-0.01802,0.898953,0.470093,10,11
12,0.13823,0.914082,0.406608,10,12
13,0.187455,0.898389,0.4482,10,13
14,0.013722,0.895958,0.475466,10,14
15,0.006182,0.889652,0.495316,10,15
16,0.20342,0.90324,0.431762,10,16
17,0.230155,0.898794,0.442078,10,17
18,0.173698,0.987575,0.181275,10,18
19,0.180503,0.987886,0.179558,10,19
20,-0.089468,0.92996,0.384947,10,20
21,-0.13092,0.9112,0.446185,10,21
22,0.151457,0.936757,0.336821,10,22
23,0.154084,0.936995,0.335804,10,23
24,0.045339,0.874937,0.535119,10,24
25,0.051354,0.870939,0.546468,10,25
26,-0.108752,0.962196,0.290112,10,26
27,-0.133657,0.968604,0.273678,10,27
28,0.253329,0.885746,0.478699,10,28
29,0.282452,0.875538,0.506087,10,29
30,-0.023177,0.987806,0.203184,10,30
31,-0.02488,0.992761,0.188463,10,31
32,-0.014494,1.009629,0.136488,10,32
33,-0.008983,1.023482,0.094149,10,33
34,0.162468,1.009968,0.115151,10,34
35,0.152333,1.030176,0.055475,10,35
36,-0.15956,0.929536,0.394269,10,36
37,-0.199154,0.929297,0.399535,10,37
38,0.11224,0.879817,0.512749,10,38
39,0.127283,0.880914,0.50772,10,39
40,-0.165292,0.977508,0.250506,10,40
41,-0.165918,0.977677,0.250067,10,41
42,-0.023492,0.872257,0.551092,10,42
43,-0.092692,0.869562,0.56715,10,43
44,-0.08776,0.999071,0.176685,10,44
45,-0.099748,1.001162,0.171767,10,45
46,0.269474,0.908891,0.407165,10,46
47,0.278373,0.909653,0.403851,10,47
48,-0.094126,0.875339,0.549923,10,48
49,-0.116199,0.876302,0.549558,10,49
50,0.214304,0.944789,0.305425,10,50
51,0.267589,0.951599,0.278805,10,51
52,-0.175442,0.999915,0.184211,10,52
53,-0.17546,0.999956,0.184091,10,53
54,-0.231571,1.015385,0.144084,10,54
55,-0.235144,1.016369,0.141529,10,55
56,0.242568,0.980219,0.195517,10,56
57,0.254007,0.978997,0.197882,10,57
58,0.284201,0.945665,0.294763,10,58
59,0.287036,0.945701,0.294331,10,59
0,-0.286922,0.792586,0.542663,32,0
1,-0.358037,0.644532,0.756429,32,1
2,-0.232224,0.87039,0.439878,32,2
3,-0.171933,0.935575,0.36174,32,3
4,-0.317886,0.753331,0.592665,32,4
5,-0.376849,0.678581,0.68788,32,5
6,-0.336387,0.815111,0.476905,32,6
7,-0.372538,0.806455,0.471764,32,7
8,-0.171386,0.901078,0.420984,32,8
9,-0.112702,0.930679,0.402759,32,9
10,-0.349545,0.714098,0.642248,32,10
11,-0.349645,0.713974,0.642404,32,11
12,-0.120862,0.889265,0.469024,32,12
13,-0.105399,0.885649,0.483727,32,13
14,-0.06263,0.884729,0.508879,32,14
15,-0.043682,0.883253,0.521847,32,15
16,-0.181272,0.93404,0.359212,32,16
17,-0.201163,1.000359,0.234931,32,17
18,-0.04734,0.853598,0.5705,32,18
19,-0.03141,0.821167,0.634697,32,19
20,-0.22152,0.953182,0.304316,32,20
21,-0.232534,0.95842,0.289294,32,21
22,-0.297669,0.703418,0.689096,32,22
23,-0.263806,0.696447,0.719677,32,23
24,-0.401817,0.80932,0.450727,32,24
25,-0.493207,0.801232,0.414162,32,25
26,-0.099822,0.818216,0.602023,32,26
27,-0.150716,0.783903,0.632592,32,27
28,-0.242011,0.737387,0.66174,32,28
29,-0.222511,0.749288,0.652155,32,29
30,-0.133394,0.851146,0.527247,32,30
31,-0.133813,0.849871,0.529194,32,31
32,-0.28381,0.923755,0.320255,32,32
33,-0.2854,0.923004,0.320662,32,33
34,-0.464294,0.808536,0.417621,32,34
35,-0.538624,0.807603,0.378235,32,35
36,-0.366043,0.675479,0.699138,32,36
37,-0.366608,0.674157,0.701086,32,37
38,-0.159079,0.982464,0.288708,32,38
39,-0.154276,0.984717,0.287507,32,39
40,-0.351323,0.902778,0.318877,32,40
41,-0.35664,0.901126,0.318768,32,41
42,-0.010096,0.832644,0.626837,32,42
43,-0.00396,0.829192,0.636118,32,43
44,-0.452618,0.84653,0.359139,32,44
45,-0.449849,0.855541,0.345269,32,45
46,-0.423376,0.770258,0.505584,32,46
47,-0.426592,0.764431,0.513767,32,47
48,-0.167605,0.798384,0.598538,32,48
49,-0.191423,0.791416,0.597313,32,49
50,-0.114479,0.957105,0.356628,32,50
51,-0.101022,0.961751,0.356107,32,51
52,-0.493105,0.769247,0.468869,32,52
53,-0.495617,0.76582,0.473339,32,53
54,-0.158947,0.765038,0.660288,32,54
55,-0.157645,0.760022,0.669576,32,55
0,-0.360263,0.668477,0.654484,20,0
1,-0.286981,0.588633,0.795597,20,1
2,-0.410836,0.736691,0.541757,20,2
3,-0.438186,0.783209,0.469528,20,3
4,-0.328535,0.638554,0.710143,20,4
5,-0.309762,0.62085,0.743074,20,5
6,-0.42636,0.776317,0.485287,20,6
7,-0.437534,0.804839,0.444642,20,7
8,-0.315641,0.597668,0.766375,20,8
9,-0.306186,0.567688,0.807608,20,9
10,-0.451531,0.666488,0.597422,20,10
11,-0.514337,0.632409,0.59643,20,11
12,-0.516523,0.642614,0.583067,20,12
13,-0.660431,0.58975,0.551282,20,13
14,-0.491772,0.608075,0.639587,20,14
15,-0.488516,0.603532,0.647022,20,15
16,-0.361233,0.797658,0.502694,20,16
17,-0.285855,0.822359,0.522841,20,17
18,-0.296491,0.823473,0.514616,20,18
19,-0.222154,0.853114,0.528304,20,19
20,-0.487871,0.771649,0.450724,20,20
21,-0.537509,0.767883,0.422831,20,21
22,-0.567209,0.655174,0.535389,20,22
23,-0.608963,0.665521,0.496112,20,23
24,-0.436985,0.600842,0.683701,20,24
25,-0.431569,0.600127,0.688062,20,25
26,-0.265414,0.670162,0.714231,20,26
27,-0.231562,0.687114,0.716423,20,27
28,-0.439337,0.554177,0.736775,20,28
29,-0.44246,0.492193,0.807272,20,29
30,-0.453385,0.504805,0.785406,20,30
31,-0.453689,0.503737,0.786457,20,31
32,-0.581286,0.695503,0.479038,20,32
33,-0.587962,0.714628,0.452315,20,33
34,-0.474817,0.724719,0.514133,20,34
35,-0.480502,0.723655,0.511678,20,35
36,-0.216181,0.71606,0.692562,20,36
37,-0.201269,0.729961,0.685999,20,37
38,-0.151064,0.737895,0.709384,20,38
39,-0.120738,0.748064,0.717218,20,39
40,-0.145068,0.785566,0.657504,20,40
41,-0.140616,0.820958,0.618988,20,41
42,-0.567716,0.597761,0.602239,20,42
43,-0.569859,0.595884,0.603041,20,43
44,-0.324593,0.725697,0.61074,20,44
45,-0.307406,0.732458,0.614012,20,45
46,-0.163714,0.82359,0.600878,20,46
47,-0.168474,0.833295,0.586425,20,47
48,-0.631055,0.625579,0.528473,20,48
49,-0.67572,0.604875,0.523635,20,49
50,-0.39608,0.501389,0.826692,20,50
51,-0.374595,0.500108,0.842171,20,51
52,-0.527787,0.558224,0.674484,20,52
53,-0.537165,0.545243,0.683571,20,53
54,-0.423177,0.823224,0.432471,20,54
55,-0.421083,0.854092,0.397715,20,55
56,-0.44218,0.861058,0.375836,20,56
57,-0.443185,0.863058,0.372842,20,57
0,-0.379178,0.924191,0.084234,22,0
1,-0.355917,0.934478,0.102232,22,1
2,-0.328925,0.946138,0.128876,22,2
3,-0.23853,0.985616,0.209177,22,3
4,-0.47085,0.879547,0.098478,22,4
5,-0.614874,0.800656,0.302532,22,5
6,-0.515068,0.860844,0.046565,22,6
7,-0.542554,0.849218,0.014295,22,7
8,-0.399169,0.919453,-0.016425,22,8
9,-0.303433,0.973769,-0.191016,22,9
10,-0.437418,0.903877,-0.073822,22,10
11,-0.474932,0.8886,-0.130115,22,11
12,-0.380216,0.932747,-0.10373,22,12
13,-0.327858,0.959172,-0.131106,22,13
14,-0.513391,0.856661,0.150116,22,14
15,-0.609531,0.804939,0.266815,22,15
16,-0.318367,0.961506,-0.085086,22,16
17,-0.276686,0.980888,-0.072522,22,17
18,-0.491218,0.879965,-0.112984,22,18
19,-0.517664,0.868211,-0.132235,22,19
20,-0.496297,0.861561,0.218555,22,20
21,-0.485817,0.864565,0.260517,22,21
22,-0.552568,0.851544,-0.133683,22,22
23,-0.658218,0.802601,-0.169328,22,23
24,-0.534605,0.854736,-0.021118,22,24
25,-0.537042,0.853974,-0.029557,22,25
26,-0.395436,0.928769,-0.172669,22,26
27,-0.40294,0.926808,-0.206661,22,27
28,-0.32445,0.952119,0.049237,22,28
29,-0.305681,0.961697,0.037235,22,29
30,-0.576815,0.826673,0.14128,22,30
31,-0.617096,0.807628,0.135667,22,31
32,-0.338437,0.938223,0.198496,22,32
33,-0.347731,0.93049,0.266516,22,33
34,-0.598378,0.824215,-0.02235,22,34
35,-0.646244,0.801307,-0.023276,22,35
36,-0.659775,0.793922,-0.004665,22,36
37,-0.666842,0.790436,-0.002629,22,37
38,-0.266928,0.978169,0.08106,22,38
39,-0.261084,0.980816,0.084293,22,39
40,-0.334149,0.95903,-0.190785,22,40
41,-0.323839,0.96412,-0.193833,22,41
42,-0.554823,0.83221,0.245262,22,42
43,-0.598251,0.810431,0.26508,22,43
44,-0.514241,0.872599,-0.18925,22,44
45,-0.511278,0.874227,-0.193546,22,45
46,-0.256329,0.991974,-0.100021,22,46
47,-0.2385,1.00073,-0.104314,22,47
48,-0.637607,0.796562,0.161221,22,48
49,-0.638189,0.796274,0.161412,22,49
50,-0.413775,0.904782,0.142769,22,50
51,-0.415716,0.903693,0.146053,22,51
52,-0.608912,0.826182,-0.168065,22,52
53,-0.610486,0.825474,-0.169026,22,53
54,-0.373166,0.918755,0.256933,22,54
55,-0.384426,0.912443,0.27588,22,55
56,-0.278127,0.96597,0.222843,22,56
57,-0.217563,0.993834,0.247292,22,57
58,-0.271245,0.989683,-0.200962,22,58
59,-0.246642,1.001673,-0.204942,22,59
60,-0.612362,0.812492,0.081821,22,60
61,-0.61468,0.811567,0.077944,22,61
0,-0.786759,0.608032,0.127698,11,0
1,-0.7858,0.609325,0.128436,11,1
2,-0.860417,0.511329,0.056792,11,2
3,-0.915032,0.441655,-0.007269,11,3
4,-0.899111,0.458749,0.029624,11,4
5,-0.955607,0.381978,-0.010044,11,5
6,-0.85244,0.534848,-0.009414,11,6
7,-0.840673,0.569538,-0.10707,11,7
8,-0.859017,0.537517,-0.079768,11,8
9,-0.864262,0.539646,-0.135874,11,9
10,-0.876058,0.477523,0.116895,11,10
11,-0.896171,0.434053,0.19418,11,11
12,-0.861017,0.487763,0.185225,11,12
13,-0.838427,0.503141,0.28784,11,13
14,-0.828616,0.527163,0.234192,11,14
15,-0.775614,0.591612,0.314293,11,15
16,-0.750423,0.655173,0.165873,11,16
17,-0.666961,0.763451,0.253558,11,17
18,-0.882447,0.446569,0.238552,11,18
19,-0.913039,0.387764,0.314678,11,19
20,-0.812958,0.593506,-0.010053,11,20
21,-0.781123,0.640803,-0.010568,11,21
22,-0.716359,0.697732,0.210911,11,22
23,-0.69575,0.72348,0.23816,11,23
24,-0.773028,0.651348,-0.002307,11,24
25,-0.767072,0.659975,-0.001151,11,25
26,-0.937099,0.400314,0.041548,11,26
27,-0.946076,0.386504,0.044365,11,27
28,-0.896312,0.479476,-0.064265,11,28
29,-0.901594,0.471257,-0.06207,11,29
30,-0.829776,0.587944,-0.119793,11,30
31,-0.824981,0.596213,-0.126356,11,31
32,-0.792746,0.64581,-0.136536,11,32
33,-0.772624,0.677255,-0.145634,11,33
34,-0.722711,0.703879,0.122748,11,34
35,-0.696684,0.749626,0.082243,11,35
36,-0.758744,0.701161,-0.164468,11,36
37,-0.756664,0.704547,-0.166176,11,37
38,-0.90252,0.430259,0.162348,11,38
39,-0.903219,0.42901,0.16355,11,39
40,-0.942385,0.37375,0.147601,11,40
41,-0.950868,0.361724,0.144463,11,41
42,-0.68045,0.743979,0.250557,11,42
43,-0.660893,0.769167,0.272149,11,43
44,-0.735984,0.709223,-0.018982,11,44
45,-0.722699,0.729978,-0.024962,11,45
46,-0.801254,0.557549,0.291881,11,46
47,-0.783489,0.577278,0.329337,11,47
48,-0.907288,0.401218,0.286783,11,48
49,-0.927273,0.364732,0.325587,11,49
50,-0.966113,0.367043,-0.01369,11,50
51,-0.992155,0.337181,-0.06327,11,51
52,-0.870417,0.449502,0.322967,11,52
53,-0.855847,0.468583,0.337266,11,53
54,-0.989047,0.344131,-0.076532,11,54
55,-0.990765,0.342415,-0.081239,11,55
56,-0.728268,0.66887,0.274356,11,56
57,-0.731364,0.661369,0.290846,11,57
0,0.843272,-0.389033,0.377553,29,0
1,0.835114,-0.435997,0.357095,29,1
2,0.811845,-0.44994,0.394954,29,2
3,0.799142,-0.474559,0.401988,29,3
4,0.873946,-0.258192,0.417797,29,4
5,0.916386,-0.113174,0.444614,29,5
6,0.910655,-0.222826,0.368791,29,6
7,0.95524,-0.179871,0.30927,29,7
8,0.798233,-0.515185,0.371337,29,8
9,0.794973,-0.53081,0.365681,29,9
10,0.764874,-0.526363,0.432674,29,10
11,0.757027,-0.528993,0.447102,29,11
12,0.85681,-0.227012,0.478904,29,12
13,0.846528,-0.208304,0.515569,29,13
14,0.938014,-0.157861,0.363216,29,14
15,0.939779,-0.153668,0.362856,29,15
16,0.92766,-0.115573,0.418934,29,16
17,0.912131,-0.052151,0.502498,29,17
18,0.90806,-0.089063,0.481488,29,18
19,0.883131,-0.055344,0.561052,29,19
20,0.821037,-0.276397,0.514701,29,20
21,0.808881,-0.293178,0.526865,29,21
22,0.956977,-0.185615,0.301006,29,22
23,0.95846,-0.187787,0.296139,29,23
24,0.84354,-0.18921,0.537171,29,24
25,0.836987,-0.170542,0.565945,29,25
26,0.831799,-0.503107,0.310284,29,26
27,0.888792,-0.482601,0.206622,29,27
28,0.868416,-0.470017,0.259646,29,28
29,0.921415,-0.422122,0.186355,29,29
30,0.966612,-0.228948,0.245965,29,30
31,0.978579,-0.282766,0.177604,29,31
32,0.89649,-0.048596,0.538309,29,32
33,0.895002,-0.043394,0.545613,29,33
34,0.761416,-0.474992,0.481141,29,34
35,0.759476,-0.446167,0.508336,29,35
36,0.806073,-0.342175,0.493504,29,36
37,0.800318,-0.367477,0.48535,29,37
38,0.887467,-0.403248,0.273025,29,38
39,0.897209,-0.369103,0.279867,29,39
40,0.771296,-0.411691,0.511065,29,40
41,0.771922,-0.407681,0.51296,29,41
42,0.786618,-0.29248,0.574339,29,42
43,0.772042,-0.29929,0.599596,29,43
44,0.991876,-0.243026,0.18144,29,44
45,1.006955,-0.251428,0.142929,29,45
46,0.791537,-0.232746,0.611859,29,46
47,0.791541,-0.232696,0.61189,29,47
48,0.749981,-0.334341,0.617989,29,48
49,0.721387,-0.367012,0.652054,29,49
50,0.934172,-0.288219,0.266812,29,50
51,0.928676,-0.298262,0.270344,29,51
52,0.818706,-0.568123,0.285758,29,52
53,0.807047,-0.626016,0.263918,29,53
54,0.720321,-0.39741,0.629934,29,54
55,0.715326,-0.408031,0.631945,29,55
56,0.94299,-0.33271,0.212564,29,56
57,0.946536,-0.350601,0.19075,29,57
58,0.84908,-0.128972,0.573785,29,58
59,0.850123,-0.117629,0.58068,29,59
0,0.758417,-0.655127,0.024721,47,0
1,0.857822,-0.556029,0.006232,47,1
2,0.799271,-0.612176,0.063272,47,2
3,0.877101,-0.530348,0.136716,47,3
4,0.84583,-0.564229,0.086367,47,4
5,0.879428,-0.52963,0.103032,47,5
6,0.771342,-0.637384,0.123143,47,6
7,0.746246,-0.660035,0.176942,47,7
8,0.753517,-0.663432,-0.045329,47,8
9,0.749345,-0.670503,-0.104968,47,9
10,0.778294,-0.627037,0.192746,47,10
11,0.778956,-0.626051,0.199378,47,11
12,0.751682,-0.668675,-0.115821,47,12
13,0.74974,-0.674222,-0.190402,47,13
14,0.69879,-0.711303,0.103639,47,14
15,0.696998,-0.712502,0.116151,47,15
16,0.673236,-0.734025,0.165532,47,16
17,0.618465,-0.782726,0.298188,47,17
18,0.666005,-0.749292,-0.000336,47,18
19,0.515651,-0.90634,-0.120897,47,19
20,0.70189,-0.718439,-0.109165,47,20
21,0.689636,-0.730687,-0.107527,47,21
22,0.827424,-0.586732,0.003606,47,22
23,0.841798,-0.573742,-0.026857,47,23
24,0.638553,-0.771277,0.116446,47,24
25,0.623494,-0.787452,0.095132,47,25
26,0.799362,-0.621826,-0.138882,47,26
27,0.857653,-0.564551,-0.167075,47,27
28,0.827119,-0.579852,0.152743,47,28
29,0.82618,-0.580636,0.156075,47,29
30,0.676827,-0.746534,-0.16902,47,30
31,0.665141,-0.759633,-0.196928,47,31
32,0.594979,-0.816663,0.084176,47,32
33,0.530828,-0.88348,0.036667,47,33
34,0.573494,-0.841295,0.021473,47,34
35,0.570918,-0.844249,0.013955,47,35
36,0.627721,-0.789893,-0.043763,47,36
37,0.622737,-0.795179,-0.049417,47,37
38,0.641893,-0.762831,0.221993,47,38
39,0.596788,-0.804286,0.303246,47,39
40,0.850819,-0.566261,-0.059905,47,40
41,0.853637,-0.563794,-0.067557,47,41
42,0.679289,-0.723049,0.266926,47,42
43,0.693451,-0.707985,0.283941,47,43
44,0.592121,-0.812555,0.229072,47,44
45,0.5849,-0.819769,0.230099,47,45
46,0.824505,-0.599533,-0.201098,47,46
47,0.837481,-0.588027,-0.233206,47,47
48,0.551982,-0.854858,0.18908,47,48
49,0.550165,-0.856772,0.18727,47,49
50,0.876077,-0.530068,0.163912,47,50
51,0.890846,-0.515049,0.167282,47,51
52,0.597194,-0.82322,-0.098145,47,52
53,0.586287,-0.835128,-0.117574,47,53
54,0.551523,-0.867685,-0.067533,47,54
55,0.539933,-0.878969,-0.059764,47,55
